Id,Final_Scores
126680,"{'try': 2.1038, 'buy': 2.07, 'like': 1.0598}"
41698,"{'absolutely': 2.0701, 'well': 1.0528, 'peanut': 1.0526}"
37667,"{'good': 3.1005, 'chocolate': 3.0971, 'taste': 2.0747, 'find': 2.0682}"
201434,"{'baby': 2.0779, 'month': 2.0775, 'free': 2.0759}"
27441,{'ever': 2.1256}
134239,{'year': 3.1042}
446355,{'package': 2.0726}
94269,{'lemon': 5.1551}
402330,"{'plant': 3.1159, 'get': 2.1038}"
544091,{'taste': 3.1136}
187590,"{'one': 4.118, 'orange': 3.0924, 'fat': 3.0916, 'try': 2.0668}"
58055,"{'small': 4.1513, 'like': 2.0839, 'find': 2.0808, 'brand': 2.0787, 'try': 2.0649, 'good': 1.0435, 'great': 1.0423}"
53703,{'coffee': 4.1919}
515612,"{'order': 2.0759, 'good': 1.0624}"
279841,"{'rice': 12.3314, 'really': 5.1425}"
411231,"{'kreplach': 3.0805, 'broth': 2.0508}"
70836,{'cheddar': 2.1159}
1298,"{'still': 2.081, 'available': 2.0762, 'great': 2.0626, 'product': 1.047}"
4770,"{'dog': 2.1442, 'never': 2.0904, 'consider': 1.0778, 'food': 1.0775}"
452142,"{'flavor': 3.2082, 'coffee': 2.1453}"
325931,"{'coffee': 3.0926, 'cup': 3.0917, 'take': 2.0614}"
185578,"{'apricot': 5.1873, 'dry': 3.1004}"
337232,"{'amazon': 2.1044, 'great': 1.0988, 'buy': 1.0967, 'subscribe': 1.0965}"
124446,"{'product': 4.1343, 'take': 3.0963, 'water': 2.0662}"
391748,"{'best': 2.1043, 'give': 1.0974}"
309409,"{'onion': 2.0826, 'good': 1.0717}"
139393,"{'eat': 2.0871, 'well': 2.074}"
170758,"{'pb': 2.0894, 'amaze': 2.066}"
362748,"{'get': 3.1132, 'flour': 3.1094}"
320413,{'sauce': 2.1651}
432142,{'product': 2.1099}
427997,{'perfect': 3.0959}
406652,"{'tea': 5.185, 'reviewer': 2.0744, 'friend': 2.0595, 'taste': 1.0474, 'get': 1.0405}"
408505,"{'like': 5.1732, 'dry': 4.132, 'pineapple': 3.0986, 'sweet': 2.0712, 'enough': 2.0699, 'soft': 2.0693, 'perfect': 2.0678}"
52231,"{'one': 2.1379, 'gift': 2.135}"
98757,"{'cheesy': 3.1022, 'ting': 3.0908, 'try': 2.0733}"
179537,{}
452003,"{'tea': 8.2494, 'cup': 2.0635, 'whole': 2.0631}"
179065,"{'food': 7.219, 'whole': 3.096, 'eat': 2.0672}"
201637,"{'cup': 3.1259, 'drawer': 3.1247, 'easy': 2.0865}"
252662,"{'espresso': 2.1226, 'nice': 2.08, 'price': 1.0674, 'coffee': 1.0672}"
65661,"{'rock': 3.1208, 'dinosaur': 3.1175, 'use': 2.086}"
194992,"{'product': 2.1191, 'good': 2.0777}"
386582,"{'good': 4.1334, 'like': 3.1174, 'great': 2.0773, 'go': 2.0765}"
108931,"{'tea': 2.1049, 'great': 2.0874, 'try': 1.0772, 'sleep': 1.072, 'suppose': 1.0719}"
272773,"{'buy': 2.0902, 'taste': 1.0856}"
347026,"{'treat': 4.1421, 'hard': 3.1099, 'find': 3.1084, 'eat': 2.0745}"
307571,"{'big': 2.0856, 'grocery': 2.0828, 'chinese': 2.0825}"
456290,{'chili': 4.1738}
304754,{'good': 2.0968}
386381,"{'go': 2.0848, 'morning': 2.084, 'bit': 2.0645}"
245447,"{'dog': 2.0999, 'cooky': 2.0703}"
233119,"{'get': 3.1107, 'good': 3.1082, 'air': 3.1047}"
31898,"{'organic': 3.1116, 'pumpkin': 2.0899, 'taste': 1.0586}"
27458,"{'product': 2.0897, 'want': 2.073, 'taste': 1.0622}"
309085,"{'water': 5.1674, 'mint': 4.1331}"
65828,"{'order': 6.1699, 'still': 4.1222, 'treat': 3.0918, 'one': 2.0634}"
296616,"{'noodle': 2.1329, 'love': 2.0885}"
393767,"{'coffee': 2.0835, 'melitta': 2.0797, 'find': 2.0714, 'enjoy': 2.0623, 'try': 1.0462}"
151297,"{'use': 2.0739, 'anise': 2.0705}"
23087,"{'coffee': 8.2542, 'low': 3.0952, 'acid': 3.0938}"
128674,"{'filet': 2.0925, 'need': 1.0834, 'one': 1.0828}"
371443,"{'hot': 12.3301, 'sauce': 10.2774, 'sweet': 4.1118, 'taste': 3.0934}"
458480,"{'little': 2.1193, 'tea': 2.1192, 'cute': 2.078, 'bag': 1.0663, 'clear': 1.0643, 'individual': 1.0635}"
507778,{'bar': 5.1871}
4864,"{'gum': 2.0887, 'taste': 1.0805, 'ever': 1.0773}"
140010,"{'arrive': 2.0827, 'like': 1.076, 'make': 1.0712}"
514011,"{'twice': 2.1808, 'buy': 2.1054}"
282939,"{'know': 3.0915, 'tea': 3.0912}"
205065,"{'product': 2.073, 'flavor': 2.0708, 'great': 2.0707, 'find': 2.0694}"
174846,"{'much': 5.1555, 'strawberry': 4.1215}"
468539,"{'polar': 3.1312, 'taste': 3.1191, 'would': 2.0892}"
486546,"{'noodle': 2.0969, 'purchase': 2.0698}"
115724,"{'tablespoon': 5.1581, 'make': 3.0996, 'gram': 3.0961, 'banana': 3.0949}"
410987,{'tea': 2.0782}
544278,"{'could': 3.1209, 'really': 2.0846, 'get': 2.0823}"
223363,"{'cup': 2.1092, 'receive': 2.0757, 'product': 1.0652}"
8966,"{'love': 2.0913, 'dog': 2.0874}"
271752,"{'bonsai': 5.1401, 'water': 3.0856, 'day': 3.0854, 'still': 3.0846}"
362243,"{'cat': 6.1649, 'go': 2.059, 'cutlet': 2.0574}"
70025,"{'tea': 5.1718, 'flavor': 3.1152, 'sweet': 3.113, 'however': 2.0761}"
207721,"{'rabbit': 10.2841, 'smeagol': 9.2525, 'golem': 7.1908, 'fresh': 4.1141, 'whole': 4.1141, 'hobbit': 3.0885}"
6601,"{'gel': 2.0806, 'run': 2.0805, 'fan': 2.0615, 'taste': 1.0505}"
535345,"{'price': 2.0832, 'get': 2.0825, 'good': 2.0818, 'really': 2.0812, 'cracker': 2.0625}"
470795,"{'waffle': 3.1656, 'pancake': 2.0908, 'make': 2.0784, 'good': 1.062}"
563197,"{'soft': 2.1648, 'quaker': 2.0969}"
472245,{'want': 3.1177}
435326,"{'product': 2.0755, 'make': 1.0522, 'much': 1.0515, 'easy': 1.0514}"
268182,"{'really': 3.1565, 'like': 2.1281, 'thick': 2.1082}"
216363,{'great': 2.1055}
534831,"{'well': 3.1072, 'find': 3.0957, 'much': 2.0733}"
220540,"{'time': 3.1217, 'love': 2.0848, 'kind': 2.0642, 'good': 1.0481, 'really': 1.0459, 'great': 1.0451, 'get': 1.045, 'healthy': 1.0444, 'food': 1.044, 'free': 1.044}"
211611,"{'ok': 2.1034, 'product': 1.1021}"
371222,{'love': 4.1612}
336947,"{'tea': 12.3625, 'decaf': 4.1204, 'good': 3.0962}"
557307,"{'food': 3.1576, 'yorkie': 2.0781, 'first': 1.0641}"
525410,"{'apple': 2.0993, 'peel': 2.0949, 'snack': 2.0786}"
554954,"{'taste': 3.1273, 'could': 2.0798, 'imagine': 2.0796, 'bacon': 2.0794}"
259426,"{'great': 2.1189, 'cherry': 2.0775}"
267616,"{'like': 2.1057, 'veggie': 2.0967, 'easy': 2.0712, 'good': 1.0559}"
318007,"{'coffee': 3.1288, 'think': 3.1182}"
188650,{'sarsaparilla': 2.1065}
19041,"{'need': 2.0887, 'weight': 2.0854, 'salt': 2.0851}"
465129,"{'organic': 6.1944, 'formula': 4.1295}"
388753,"{'year': 3.0989, 'perfume': 3.097, 'taste': 2.0763, 'like': 2.0756, 'product': 2.0747, 'last': 2.0674, 'vinci': 2.067}"
259965,{'sometimes': 2.0887}
514589,{'taste': 2.1129}
524640,"{'one': 2.1119, 'weight': 2.0768}"
351400,"{'order': 3.1309, 'taste': 1.0692, 'would': 1.0614}"
58169,"{'ginger': 5.1693, 'like': 2.078}"
340732,"{'get': 4.1363, 'shipping': 4.1301, 'free': 3.0992, 'best': 2.0687, 'price': 2.0686}"
463834,"{'dog': 2.0832, 'bone': 2.0831}"
102292,"{'dog': 2.0859, 'love': 1.0749}"
105803,"{'licorice': 7.2057, 'year': 4.1194}"
21531,"{'treat': 4.121, 'greenies': 3.0898, 'make': 2.0643, 'one': 2.0636}"
220062,{'favor': 2.0972}
346517,{'great': 2.105}
20798,"{'organic': 4.1355, 'w': 3.1029, 'pack': 3.0991, 'also': 2.0696}"
270648,"{'like': 4.1519, 'food': 3.1096, 'dog': 2.0589}"
72217,{'tasty': 2.1216}
89739,"{'like': 2.0972, 'much': 2.0881}"
556388,"{'much': 2.0876, 'xena': 2.0875}"
155870,"{'product': 3.1133, 'use': 3.0963, 'garlic': 2.0728, 'like': 1.0458}"
34769,{'put': 2.1452}
160493,{'get': 2.072}
32218,{'lid': 3.1024}
259455,"{'get': 2.1239, 'product': 1.1271, 'time': 1.1241, 'exactly': 1.1213}"
278989,"{'coffee': 9.27, 'chocolate': 6.179, 'bean': 6.1751, 'act': 4.1201}"
284291,"{'product': 4.12, 'package': 4.1129, 'add': 3.0866, 'taste': 2.0663, 'like': 2.0662}"
171302,"{'make': 2.1621, 'instruction': 2.0991, 'chili': 1.0918}"
108452,"{'chili': 3.1306, 'powder': 3.1254, 'bottle': 2.0826}"
529162,"{'like': 3.1139, 'go': 2.0717}"
231251,"{'go': 2.1099, 'relieve': 2.079}"
82410,"{'nice': 2.0831, 'good': 1.0711, 'would': 1.0706, 'k': 1.0692, 'condition': 1.0682, 'cups': 1.0681}"
70560,"{'cookie': 6.1816, 'package': 4.1219}"
157993,"{'cereal': 2.0601, 'try': 1.0428, 'good': 1.0425, 'really': 1.0413, 'time': 1.0412}"
545092,{'part': 2.1017}
282463,"{'like': 5.177, 'love': 3.1039, 'would': 2.072}"
518956,"{'inexpensive': 2.0762, 'make': 1.0629, 'great': 1.0622, 'price': 1.0616}"
313069,"{'human': 3.1019, 'like': 2.0787, 'really': 2.0736, 'chicken': 2.0704, 'know': 2.0697}"
302753,"{'sauce': 3.1446, 'ragu': 3.1251, 'pasta': 2.1054, 'traditional': 2.1006, 'taste': 1.0666}"
145643,"{'tea': 6.2065, 'taste': 3.1134}"
210807,{'love': 2.0758}
253651,"{'tea': 4.1902, 'flavor': 2.1017}"
536235,"{'diabetic': 2.1102, 'carbs': 2.1057}"
29304,"{'popcorn': 3.1365, 'home': 2.0958, 'movie': 2.0932}"
226680,"{'good': 2.0924, 'moment': 2.0677}"
60295,"{'milk': 4.1464, 'organic': 3.108, 'great': 2.0771, 'dry': 2.0715}"
334732,"{'hot': 2.1083, 'mango': 2.09, 'would': 1.0809, 'total': 1.0782}"
227060,"{'like': 2.0942, 'really': 1.0737}"
63391,"{'coffee': 4.159, 'like': 2.0897, 'would': 2.0826, 'drink': 2.0797}"
54720,{'expect': 3.1217}
152163,"{'dog': 3.1221, 'size': 2.0793, 'smell': 2.078}"
204439,"{'easy': 3.1103, 'wine': 3.0866, 'good': 2.0789, 'make': 2.0757, 'reliable': 2.0749}"
519836,"{'seriously': 2.0853, 'get': 1.0741, 'pack': 1.073}"
162225,{'amazon': 2.09}
403023,"{'cake': 4.1457, 'chocolate': 2.0735}"
121356,"{'big': 3.1483, 'good': 2.1327, 'work': 2.1041, 'great': 1.0714}"
13909,"{'chicken': 5.1474, 'wing': 4.1178, 'flavor': 3.0928, 'buy': 3.0915}"
440366,"{'hot': 3.1025, 'salty': 3.0988, 'fry': 3.0938}"
553064,"{'ginger': 2.0783, 'product': 1.0687}"
60643,"{'give': 3.1219, 'drink': 3.1024, 'headache': 2.0816, 'try': 1.0456}"
291596,"{'great': 3.1765, 'sardine': 2.1373, 'taste': 2.1218}"
492006,{'get': 3.1103}
478534,{'receveid': 2.0886}
337808,"{'fast': 2.0854, 'find': 1.0736}"
477680,"{'use': 4.143, 'amazon': 4.1371, 'love': 2.0731, 'food': 2.0723, 'iams': 2.0722}"
414620,"{'nice': 2.1038, 'good': 1.1001, 'bulk': 1.0965, 'price': 1.0963}"
420285,"{'best': 2.0863, 'fresh': 1.0729, 'sell': 1.0727}"
535104,"{'mix': 2.0936, 'purchase': 2.0689, 'time': 1.0528}"
491380,"{'dog': 3.1424, 'chew': 3.1197}"
134580,"{'pill': 4.1495, 'dog': 3.1119}"
115545,"{'cat': 4.1165, 'food': 3.09, 'wellness': 2.0606}"
440713,{'use': 2.0851}
88290,"{'great': 3.1047, 'add': 2.0824}"
561968,"{'grey': 3.1196, 'buy': 2.0857}"
125224,"{'soup': 11.2835, 'progresso': 8.2029}"
26579,"{'one': 2.0947, 'order': 1.0832}"
287410,{'use': 3.119}
510017,{'spaghetti': 6.1961}
385728,"{'product': 2.0919, 'like': 1.0806}"
93424,"{'use': 3.1222, 'coffee': 2.086, 'completely': 2.0815}"
295808,"{'spicy': 5.1611, 'hot': 4.1305, 'like': 3.0987, 'think': 2.0693, 'lot': 2.0676}"
415233,{'cat': 2.1131}
479409,"{'told': 2.0852, 'would': 1.0741, 'information': 1.0726, 'deliver': 1.0717}"
97872,"{'pleased': 2.0853, 'product': 1.0783}"
528196,{'order': 2.0983}
393298,"{'preserve': 12.3245, 'fig': 8.2168, 'jar': 6.1656, 'find': 5.1378, 'love': 4.1117}"
176437,"{'bread': 3.1881, 'mix': 3.1881, 'great': 2.087}"
83924,{}
200916,"{'find': 2.1361, 'best': 2.0912, 'eat': 1.0808}"
424406,"{'salba': 3.1075, 'ground': 3.1062}"
405145,"{'sauce': 3.099, 'taste': 2.0761, 'flavor': 2.0689}"
292732,{'product': 2.1099}
340557,"{'cat': 2.0829, 'currently': 2.0629}"
283257,"{'receive': 2.0889, 'use': 1.0795}"
381781,"{'tea': 3.1487, 'look': 2.0736, 'taste': 1.0648}"
355107,"{'salmon': 3.12, 'smoke': 2.0776}"
34050,"{'great': 3.1149, 'chocolate': 2.0949}"
179583,"{'gluten': 3.1059, 'favorite': 2.0894}"
200666,{'good': 2.1068}
182601,{'gluten': 9.2419}
157276,"{'like': 2.1062, 'great': 1.0907}"
491584,"{'call': 3.1315, 'product': 3.1253, 'time': 1.0545, 'never': 1.0531, 'box': 1.0527}"
151111,"{'give': 4.1249, 'get': 4.119}"
262454,"{'good': 4.134, 'really': 3.0965, 'sauce': 3.0964, 'dave': 3.0957}"
15740,"{'husband': 2.0764, 'make': 1.0616, 'cup': 1.0616}"
229004,"{'excellent': 2.0974, 'really': 1.0904}"
342782,{'really': 2.0656}
40843,{'tea': 12.3782}
7690,{'taste': 4.1508}
247681,"{'wonderful': 2.1078, 'jam': 2.1076}"
233063,"{'never': 3.1123, 'sauce': 2.0922, 'hot': 2.092, 'taste': 1.0562}"
164494,"{'treat': 3.1264, 'bean': 3.1184, 'jelly': 3.1181}"
342715,{'bean': 5.212}
44451,"{'bone': 3.1267, 'work': 3.1072}"
243238,"{'eat': 3.0845, 'food': 3.0749}"
359216,{'cocoa': 4.1443}
210051,"{'rice': 5.153, 'cake': 4.1226}"
408125,{'good': 2.0862}
168899,"{'taste': 3.0955, 'scoop': 3.0857, 'add': 3.0835, 'really': 2.0611}"
83338,"{'get': 2.0909, 'go': 2.0897}"
321783,"{'eat': 2.0803, 'month': 2.0793}"
457785,"{'buy': 4.1282, 'decaf': 3.1109}"
228894,"{'flour': 3.1321, 'like': 1.0681, 'arrive': 1.062, 'great': 1.0614, 'quick': 1.0612, 'shipping': 1.0608}"
259407,"{'good': 2.111, 'enjoy': 2.0865}"
326558,"{'cup': 6.1966, 'k': 5.1611, 'purchase': 3.0897, 'great': 2.0682}"
438342,"{'dog': 3.1514, 'product': 1.0863}"
404303,"{'cookie': 4.1565, 'chocolate': 3.1331, 'like': 1.0582, 'grown': 1.0526}"
511497,"{'noodle': 3.1351, 'great': 2.0784, 'glad': 2.0686, 'taste': 1.0558, 'buy': 1.0516, 'flavor': 1.051}"
105884,"{'wonderfully': 2.0852, 'great': 1.0739}"
297456,"{'ml': 2.1662, 'suppose': 2.1053, 'anybody': 1.1013, 'recommend': 1.1006, 'expensive': 1.1, 'happy': 1.0923}"
28218,"{'taste': 2.0949, 'love': 1.073}"
501072,"{'tuna': 3.1539, 'thailand': 2.1038, 'comparison': 2.0873}"
62126,"{'tea': 10.3388, 'peach': 4.137, 'black': 3.1035, 'flavor': 2.073, 'bag': 2.07}"
370327,"{'taste': 2.1003, 'meat': 2.0881}"
82589,"{'flavor': 4.1971, 'gum': 2.1082}"
486323,"{'plant': 2.1123, 'order': 2.0765}"
387809,"{'crab': 9.2937, 'meat': 5.1722, 'cake': 4.1405, 'store': 2.0719}"
543747,{'product': 6.1782}
434600,{'love': 2.0771}
90996,"{'tea': 3.128, 'would': 2.0836, 'one': 2.0824}"
566463,"{'like': 4.127, 'cauliflower': 4.1186, 'cheese': 4.1174, 'product': 3.0964}"
415065,"{'flavor': 4.1389, 'say': 2.0883, 'gum': 2.0875}"
41558,"{'treat': 3.1409, 'dog': 2.1155}"
528543,"{'product': 4.1155, 'candy': 4.1095, 'bag': 3.0821, 'piece': 3.082, 'like': 2.0635, 'give': 2.0558, 'sugar': 2.0556, 'syrup': 2.055, 'without': 2.055}"
36402,{'noodle': 2.1218}
272569,"{'nothing': 2.0887, 'like': 1.0844}"
422579,"{'drink': 2.0885, 'discover': 2.0651, 'like': 1.0552, 'love': 1.0484, 'auto': 1.0474}"
282893,"{'follow': 2.07, 'taste': 1.0608}"
265514,"{'bar': 2.108, 'love': 2.0763, 'like': 1.0652, 'good': 1.0592}"
333660,{'cream': 5.1658}
102162,{'great': 3.1417}
69393,"{'hot': 2.0713, 'tea': 1.055}"
13391,"{'dinner': 3.1063, 'eat': 2.0743, 'give': 2.0741}"
301752,"{'flax': 4.1306, 'really': 3.1141, 'add': 3.1109, 'packet': 2.0717}"
554195,"{'son': 4.1222, 'water': 3.1007}"
94591,{'much': 2.1107}
328746,{'mint': 4.1977}
39858,"{'thank': 2.0783, 'love': 1.0656, 'pure': 1.0634}"
120870,"{'nice': 2.1219, 'subscription': 1.1211, 'sign': 1.121, 'monthly': 1.1204, 'product': 1.1159}"
451707,"{'one': 3.1091, 'much': 3.1065, 'worth': 3.1038}"
169069,"{'great': 2.0793, 'thin': 2.0775, 'taste': 2.0698}"
246437,"{'like': 2.0912, 'taste': 2.0874}"
58857,"{'bag': 2.0754, 'eat': 2.0747, 'chew': 2.0742, 'pit': 2.0736}"
513767,"{'soup': 4.1658, 'chicken': 2.0825}"
296527,"{'eacute': 2.0858, 'je': 2.0642, 'mon': 1.045, 'palaisdans': 1.0446}"
222957,"{'purchase': 3.0998, 'amazon': 2.0795, 'coconut': 2.0663}"
67357,{'honestly': 2.0709}
134047,"{'bread': 2.1005, 'admit': 2.0698}"
345380,"{'coffee': 4.1801, 'taste': 2.1066, 'try': 1.0595, 'use': 1.0577, 'one': 1.0575, 'terrible': 1.0564}"
210055,{'around': 2.1271}
333122,{'expire': 2.0925}
404786,"{'amazon': 5.1542, 'get': 3.0932, 'cost': 3.0928}"
309197,{'great': 2.0756}
54157,"{'love': 2.0873, 'thick': 2.0727, 'taste': 1.0647, 'time': 1.0567}"
320686,{'cheddar': 3.111}
427714,"{'happy': 2.0893, 'give': 1.0779}"
122921,"{'really': 2.0755, 'good': 2.075, 'one': 2.0748}"
561564,"{'lollipop': 2.1386, 'love': 2.1277}"
252966,"{'one': 2.0824, 'get': 2.0652, 'really': 1.0459}"
32746,"{'syrup': 7.2101, 'grade': 3.0892, 'like': 2.0705}"
215780,"{'coconut': 2.0498, 'back': 2.0477, 'pulp': 2.0461, 'try': 1.0298}"
211413,"{'water': 2.1039, 'tried': 2.0707}"
392743,{'flavor': 3.1346}
417172,"{'stuff': 2.0609, 'like': 1.0475}"
140272,"{'catnip': 3.0966, 'get': 2.0757}"
54895,"{'taste': 2.0929, 'well': 2.0831}"
362964,"{'cheeseball': 2.0782, 'make': 1.0647}"
390442,"{'find': 3.128, 'kid': 2.1094, 'eat': 1.0587}"
75578,"{'like': 2.1159, 'help': 2.077}"
166440,"{'bread': 2.0849, 'roll': 2.0845}"
27709,"{'starter': 3.1551, 'regular': 2.1036}"
509339,"{'olive': 3.1182, 'foodie': 2.0687, 'like': 1.0587}"
101605,"{'food': 4.1669, 'baby': 4.1656}"
218825,"{'cracker': 3.1403, 'family': 2.0671}"
52924,"{'little': 2.0837, 'flavor': 1.0702}"
472313,{'order': 2.0963}
398405,"{'bread': 4.1328, 'add': 2.0753, 'bake': 2.072}"
304826,"{'pea': 2.1056, 'counter': 2.0711, 'british': 1.0645}"
89380,"{'cereal': 2.0966, 'milk': 2.0896}"
273297,"{'work': 2.0858, 'like': 1.0816, 'add': 1.0736}"
91232,"{'one': 7.2037, 'get': 5.1482}"
135618,"{'tea': 3.1415, 'guest': 2.1103, 'drink': 1.0668}"
236667,"{'wonderful': 2.0828, 'like': 1.0766, 'enjoy': 1.0696, 'coffee': 1.0693}"
49087,"{'make': 3.0946, 'bag': 2.0712}"
259672,"{'buy': 5.1702, 'one': 2.0826}"
185713,"{'packet': 3.1147, 'could': 2.0867, 'company': 2.0867}"
173747,"{'taste': 3.1214, 'coffee': 3.114}"
71643,{'sour': 2.1067}
402705,"{'cherry': 67.6002, 'tart': 30.7274, 'study': 17.4136, 'anthocyanins': 11.2672}"
262483,"{'tea': 3.1475, 'strong': 2.0992, 'satisfy': 2.0961}"
37998,"{'candy': 2.125, 'cane': 2.0989}"
475767,{'luv': 2.0825}
41745,"{'two': 3.0975, 'pill': 2.0759, 'get': 2.0738, 'flavor': 1.0418, 'one': 1.0417}"
503926,"{'gum': 2.0947, 'teeth': 2.0945, 'one': 2.0718, 'love': 1.0529}"
470261,"{'salt': 5.1548, 'one': 3.0976, 'first': 3.0882, 'good': 2.0659}"
139531,{'drink': 4.1396}
236486,{'taco': 4.1567}
563073,"{'great': 3.1319, 'like': 2.0919, 'cookie': 2.086, 'raisin': 2.0852}"
241635,"{'great': 5.1888, 'formula': 3.1231}"
311870,"{'favorite': 2.0929, 'product': 1.0888}"
133188,"{'coffee': 2.1034, 'flavor': 2.0981}"
505301,{'problem': 2.1201}
277112,"{'product': 2.1099, 'taste': 1.0975, 'fresh': 1.0968, 'well': 1.0967}"
553091,"{'coffee': 2.0907, 'dark': 2.0864}"
238839,"{'instead': 2.1298, 'medication': 2.1294}"
473888,"{'try': 2.0752, 'year': 2.073, 'coconut': 2.0721}"
2736,"{'pop': 3.1155, 'buy': 3.104, 'popcorn': 2.0814, 'bowl': 2.0794}"
295877,"{'buying': 2.1285, 'cat': 2.0837}"
513545,"{'cracker': 2.0725, 'great': 1.0562, 'favorite': 1.0557, 'flavorful': 1.0554}"
434507,"{'jet': 2.1213, 'one': 1.1233}"
542345,"{'coconut': 2.1292, 'flour': 2.1289}"
75485,"{'recently': 2.0735, 'natural': 1.0577, 'every': 1.0574}"
139039,"{'nice': 2.0782, 'sauce': 2.0776, 'regular': 2.0772, 'spagetti': 2.0751}"
270270,"{'flavor': 5.1322, 'peppermint': 5.1317, 'mart': 5.1272, 'wal': 5.1272, 'price': 4.1029}"
186520,"{'go': 3.0952, 'mix': 3.094, 'bread': 3.0939, 'water': 2.0636, 'amazon': 2.0636, 'cup': 2.0636, 'always': 2.0632}"
5160,{'friend': 2.0651}
36890,{'oil': 3.1141}
162585,"{'love': 2.1088, 'fruit': 2.1082, 'cat': 2.0735, 'flavor': 1.0593, 'chunk': 1.0573, 'eat': 1.0572}"
313893,"{'one': 3.1143, 'sauce': 3.1104}"
182037,"{'tea': 6.1635, 'would': 4.1063, 'effective': 3.0815, 'cold': 3.0812, 'use': 2.0567, 'get': 2.0566}"
156120,"{'son': 2.0605, 'taste': 1.0484, 'good': 1.0426, 'use': 1.0412, 'one': 1.0412, 'great': 1.0411}"
160260,"{'sauce': 12.3148, 'hot': 11.2903, 'frank': 10.2615, 'might': 5.1326, 'dilute': 5.1316, 'taste': 4.1163, 'pepper': 4.1067, 'tabasco': 4.1059, 'good': 3.0833}"
229523,"{'amazon': 2.0809, 'pack': 2.0802, 'order': 2.079}"
54022,"{'dog': 3.143, 'flavor': 1.0673, 'kong': 1.0662}"
477470,"{'coffee': 4.1145, 'creamer': 4.1115, 'good': 3.0881, 'buy': 3.0855, 'find': 3.085, 'froth': 3.0839, 'latte': 3.0833}"
207701,"{'bunny': 3.0916, 'veggie': 2.0612, 'side': 2.0612, 'size': 2.0611}"
11643,"{'scent': 7.2187, 'ghee': 4.1266}"
185550,"{'like': 2.1037, 'guilty': 2.0682, 'one': 1.0513, 'flavor': 1.0512}"
152068,{'face': 4.1569}
199365,"{'product': 3.1129, 'similar': 2.0727}"
184191,"{'receive': 3.0977, 'would': 2.078, 'glad': 2.0773, 'hot': 2.077}"
535162,{'mmmmmmm': 2.0734}
323558,{'good': 2.1084}
48957,"{'product': 2.0829, 'good': 1.0625}"
384133,"{'use': 3.0943, 'sugar': 3.0932, 'product': 2.0687, 'good': 2.065}"
112709,"{'sardine': 4.0977, 'dad': 4.0963, 'bone': 3.0745, 'one': 2.0527, 'go': 2.0515, 'back': 2.0508}"
302203,{'cooky': 2.0803}
169533,"{'bottle': 3.1165, 'tried': 2.0614, 'taste': 1.0492, 'like': 1.0486}"
326902,"{'tea': 2.0922, 'admit': 2.0674, 'taste': 1.0577, 'one': 1.0508}"
381826,"{'familia': 2.0925, 'fat': 1.0823}"
528455,"{'bread': 3.1021, 'love': 3.0941}"
54301,{'peppadew': 2.0762}
151350,"{'one': 2.0909, 'enough': 1.0779}"
269975,"{'snack': 2.0835, 'favorite': 2.0723, 'good': 1.0578, 'love': 1.0564}"
100447,"{'high': 2.1327, 'purchased': 2.0833}"
211124,"{'soup': 4.1276, 'base': 3.0952, 'product': 2.072, 'flavor': 2.0663}"
481084,"{'like': 4.1334, 'wakame': 3.1097, 'water': 2.0767, 'much': 2.0766}"
230934,"{'great': 3.1155, 'flavor': 2.1019, 'worm': 2.0957, 'sour': 2.0956}"
97707,"{'food': 3.0595, 'ounce': 3.0511, 'actually': 2.0413, 'half': 2.0389, 'shipment': 2.0384, 'receive': 2.0384, 'hassle': 1.0293}"
35159,"{'son': 2.0737, 'like': 1.0645, 'get': 1.0577, 'protein': 1.0571}"
548574,{'dog': 2.1117}
552092,"{'friend': 2.1128, 'candy': 2.1081}"
551301,"{'really': 3.1218, 'get': 2.0653}"
46632,"{'jerky': 2.0946, 'title': 2.0674, 'like': 1.0568}"
232919,"{'seal': 3.125, 'box': 2.0933, 'open': 2.0905, 'tried': 2.0685, 'product': 1.0554}"
380820,{'tea': 5.1512}
437971,"{'best': 2.0758, 'find': 1.0601}"
394428,"{'flavor': 3.0997, 'type': 3.097, 'cinnamon': 3.0968}"
214626,"{'taste': 1.0597, 'use': 1.0362, 'proactive': 1.0336}"
546007,"{'sauce': 3.1166, 'clam': 3.1022}"
246279,"{'almond': 2.1182, 'ingredient': 2.1139, 'list': 2.0759, 'product': 1.0669}"
185947,{'small': 2.0838}
230952,"{'cat': 2.1054, 'kitty': 2.0726}"
361689,{'leave': 2.1395}
242824,"{'puppy': 3.1465, 'really': 2.1067}"
205695,"{'tea': 4.1722, 'celestial': 2.064}"
138791,"{'try': 3.1276, 'tea': 3.1219, 'like': 2.0922}"
549035,{'product': 2.1667}
97001,"{'try': 3.1373, 'good': 1.0629}"
475239,{'candy': 2.1296}
276102,"{'time': 4.1313, 'instruction': 3.1042}"
95311,{'holiday': 2.0753}
510248,"{'tulleys': 2.0803, 'costco': 2.0585, 'try': 1.0462, 'various': 1.0436, 'many': 1.0432}"
436963,"{'order': 2.0597, 'like': 1.049, 'fruit': 1.042}"
281834,"{'product': 2.1875, 'dog': 2.1045}"
71401,"{'stuff': 2.1042, 'ounce': 1.0966, 'order': 1.0965, 'question': 1.0965, 'size': 1.0954}"
