Id,Similar_Nouns
546007,"[('pasta', 0.47385021044293485), ('wine', 0.46952504895524755), ('taste', 0.44171644906200236), ('pasta', 0.47385021044293485), ('shrimp', 0.40706298152136683), ('scallop', 0.40706298152136683), ('cooking', 0.598677269246535)]"
246279,"[('ingredient', 0.4985767690850275), ('ingredient', 0.4985767690850275), ('cashew', 0.4120167342395654)]"
185947,"[('drink', 0.5052557168775925), ('milk', 0.5008447678701654)]"
230952,"[('flavor', 0.4170213068048639), ('food', 1.0), ('ingredient', 0.4985767690850275)]"
361689,[]
242824,[]
205695,"[('taste', 0.44171644906200236)]"
138791,"[('flavor', 0.4170213068048639), ('drinker', 0.5052557168775925)]"
549035,"[('eat', 0.436267431730103), ('sandwich', 0.43480637258634464)]"
97001,[]
475239,[]
276102,[]
95311,[]
510248,[]
436963,"[('honey', 0.41577682287953666), ('fruit', 0.49901902789989183), ('coconut', 0.4120167342395654)]"
281834,[]
71401,[]
514643,"[('gluten', 0.45687250262567375)]"
296040,"[('taste', 0.44171644906200236), ('soup', 0.46200803866372436)]"
561221,"[('coffee', 0.5149293216837122)]"
145333,"[('coffee', 0.5149293216837122), ('milk', 0.5008447678701654), ('milk', 0.5008447678701654)]"
556394,"[('water', 0.43853471357412066), ('water', 0.43853471357412066), ('feeding', 0.4902129774362009)]"
554531,"[('coffee', 0.5149293216837122)]"
264849,[]
185764,"[('taste', 0.44171644906200236), ('corn', 0.4219047297000621)]"
265787,"[('ingredient', 0.4985767690850275), ('biscotti', 0.4511579317757192), ('chocolate', 0.4372298686781058), ('savor', 0.44171644906200236), ('coffee', 0.5149293216837122), ('milk', 0.5008447678701654), ('biscotti', 0.4511579317757192)]"
476567,"[('eat', 0.436267431730103), ('snack', 0.5345618016662753)]"
505178,"[('sugar', 0.4343532561056769)]"
16526,[]
326657,"[('coffe', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
378964,"[('coffee', 0.5149293216837122), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122)]"
68461,"[('food', 1.0), ('taste', 0.44171644906200236), ('food', 1.0), ('ingredient', 0.4985767690850275)]"
480225,[]
357915,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
192850,[]
146952,"[('coffee', 0.5149293216837122)]"
37244,[]
530936,"[('taste', 0.44171644906200236), ('taste', 0.44171644906200236)]"
47485,"[('cheesecake', 0.45647155656052174), ('milk', 0.5008447678701654)]"
274598,[]
129340,[]
428234,"[('breakfast', 0.5167373461515301), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
419050,"[('molasses', 0.5087241706776993), ('taste', 0.44171644906200236), ('grocery', 0.5580467641635928)]"
321541,"[('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058), ('fruity', 0.4203459338782107), ('chocolate', 0.4372298686781058)]"
107187,"[('taco', 0.4319428867481376), ('flavor', 0.4170213068048639), ('grocery', 0.5580467641635928), ('grocery', 0.5580467641635928)]"
503012,"[('sugar', 0.4343532561056769), ('filler', 0.40160676505033166)]"
505270,"[('honey', 0.41577682287953666), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('tasty', 0.4626621565316741)]"
487675,"[('eat', 0.436267431730103)]"
273721,"[('corn', 0.4219047297000621), ('food', 1.0), ('food', 1.0), ('food', 1.0)]"
113444,"[('eater', 0.5609087883834228)]"
190002,"[('flavor', 0.4170213068048639), ('corn', 0.4219047297000621), ('flavor', 0.4170213068048639)]"
274494,"[('flax', 0.43992532926219513), ('supply', 0.4934081082373573), ('flax', 0.43992532926219513), ('freezer', 0.42792339091126147), ('flax', 0.43992532926219513), ('organic', 0.5114575255251773), ('flax', 0.43992532926219513), ('convenient', 0.40386208119335143), ('eat', 0.436267431730103), ('flax', 0.43992532926219513), ('salads', 0.4455103095258692), ('food', 1.0), ('flax', 0.43992532926219513)]"
152792,"[('bread', 0.5305724757722691), ('bread', 0.5305724757722691), ('bread', 0.5305724757722691), ('flavor', 0.4170213068048639), ('eat', 0.436267431730103)]"
511644,[]
216812,"[('taste', 0.44171644906200236)]"
51882,"[('ingredient', 0.4985767690850275), ('taste', 0.44171644906200236), ('drink', 0.5052557168775925)]"
88467,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
136510,"[('coffee', 0.5149293216837122), ('grocery', 0.5580467641635928)]"
88535,[]
4196,"[('gluten', 0.45687250262567375)]"
81625,"[('allergen', 0.4065883923674866), ('allergen', 0.4065883923674866), ('chocolate', 0.4372298686781058), ('milk', 0.5008447678701654), ('wheat', 0.43992532926219513), ('allergy', 0.4065883923674866)]"
459664,[]
254200,"[('drink', 0.5052557168775925)]"
198201,[]
105597,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236)]"
100446,"[('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058), ('grain', 0.4782220650935332)]"
279948,"[('grain', 0.4782220650935332), ('food', 1.0), ('taste', 0.44171644906200236), ('nutrition', 0.5576449134858804)]"
145799,"[('packaging', 0.4989211717768639), ('household', 0.4334275782322245)]"
480051,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('breakfast', 0.5167373461515301)]"
257077,"[('flavor', 0.4170213068048639)]"
258761,[]
367713,"[('cereal', 0.5373505749073971), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coconut', 0.4120167342395654)]"
504186,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('water', 0.43853471357412066), ('coconut', 0.4120167342395654)]"
173336,[]
50211,"[('taste', 0.44171644906200236), ('wine', 0.46952504895524755)]"
414169,"[('eat', 0.436267431730103), ('eat', 0.436267431730103), ('breakfast', 0.5167373461515301), ('breakfast', 0.5167373461515301), ('eat', 0.436267431730103), ('grain', 0.4782220650935332), ('taste', 0.44171644906200236), ('breakfast', 0.5167373461515301), ('meal', 0.5870303326567043), ('breakfast', 0.5167373461515301), ('convenient', 0.40386208119335143), ('breakfast', 0.5167373461515301), ('chocolate', 0.4372298686781058), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
23987,"[('potato', 0.4062895082774807), ('taste', 0.44171644906200236), ('salty', 0.4085016823614135)]"
437811,"[('drink', 0.5052557168775925), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('water', 0.43853471357412066)]"
450490,"[('soup', 0.46200803866372436), ('meat', 0.6200302489571704), ('dish', 0.43078554450547313), ('soup', 0.46200803866372436)]"
178710,[]
330175,"[('protein', 0.41133759745673865), ('whey', 0.46615437499021933), ('digest', 0.45221649030521865), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('milk', 0.5008447678701654), ('milk', 0.5008447678701654), ('flavor', 0.4170213068048639), ('wheat', 0.43992532926219513), ('pasta', 0.47385021044293485), ('pasta', 0.47385021044293485), ('taste', 0.44171644906200236)]"
441539,[]
1308,"[('flavor', 0.4170213068048639), ('beer', 0.4374772438190744), ('beer', 0.4374772438190744), ('flavor', 0.4170213068048639)]"
42202,"[('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122)]"
54685,"[('coffee', 0.5149293216837122), ('aftertaste', 0.44171644906200236)]"
225996,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
23250,"[('potato', 0.4062895082774807), ('taste', 0.44171644906200236), ('food', 1.0)]"
355282,"[('taste', 0.44171644906200236), ('breakfast', 0.5167373461515301), ('breakfast', 0.5167373461515301), ('breakfast', 0.5167373461515301)]"
448682,"[('sugar', 0.4343532561056769), ('sugar', 0.4343532561056769), ('ingredient', 0.4985767690850275), ('ingredient', 0.4985767690850275), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('ingredient', 0.4985767690850275), ('flavoring', 0.4079402836142445)]"
165151,"[('taste', 0.44171644906200236)]"
136489,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('drink', 0.5052557168775925), ('breakfast', 0.5167373461515301), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('food', 1.0), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('chocolaty', 0.4372298686781058), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
282761,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639)]"
346525,"[('gluten', 0.45687250262567375), ('corn', 0.4219047297000621), ('tasteless', 0.44171644906200236), ('grocery', 0.5580467641635928), ('corn', 0.4219047297000621)]"
190363,"[('grocer', 0.5580467641635928), ('eat', 0.436267431730103), ('eat', 0.436267431730103), ('flavor', 0.4170213068048639)]"
259221,"[('snack', 0.5345618016662753), ('snack', 0.5345618016662753)]"
561467,"[('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058)]"
409770,[]
17701,"[('water', 0.43853471357412066), ('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('honey', 0.41577682287953666), ('chocolate', 0.4372298686781058)]"
262395,[]
394359,[]
116102,[]
268478,[]
363919,"[('food', 1.0), ('food', 1.0)]"
511857,"[('coffee', 0.5149293216837122), ('chocolatier', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058)]"
403050,"[('ingredient', 0.4985767690850275), ('food', 1.0), ('flavor', 0.4170213068048639)]"
380264,"[('snack', 0.5345618016662753), ('snack', 0.5345618016662753), ('bagel', 0.43480637258634464), ('bread', 0.5305724757722691), ('taste', 0.44171644906200236), ('snack', 0.5345618016662753), ('snack', 0.5345618016662753)]"
237994,"[('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('delivery', 0.4237622013034228)]"
359981,"[('savory', 0.4626621565316741), ('flavor', 0.4170213068048639)]"
563630,"[('food', 1.0)]"
273874,"[('water', 0.43853471357412066)]"
463911,[]
384241,"[('chicken', 0.471460544905692), ('taste', 0.44171644906200236)]"
126509,"[('rice', 0.502908458255061), ('rice', 0.502908458255061), ('rice', 0.502908458255061), ('recycle', 0.4237656282680526)]"
248832,"[('taste', 0.44171644906200236)]"
558174,"[('ingredient', 0.4985767690850275), ('ingredient', 0.4985767690850275)]"
552741,[]
563602,"[('homemade', 0.4867001544228036), ('taste', 0.44171644906200236)]"
515171,"[('sugar', 0.4343532561056769), ('flavor', 0.4170213068048639), ('oatmeal', 0.46615437499021933)]"
255394,"[('bakes', 0.40730202152811246)]"
557,"[('munchies', 0.6375282436026859), ('taste', 0.44171644906200236)]"
339633,[]
467297,"[('delivery', 0.4237622013034228), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122)]"
143124,[]
439370,"[('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
293413,[]
390432,"[('gluten', 0.45687250262567375), ('dairy', 0.530063301488908), ('corn', 0.4219047297000621), ('dairy', 0.530063301488908), ('flavor', 0.4170213068048639), ('corn', 0.4219047297000621), ('flavor', 0.4170213068048639), ('eat', 0.436267431730103), ('breakfast', 0.5167373461515301), ('snack', 0.5345618016662753), ('sugar', 0.4343532561056769), ('oatmeal', 0.46615437499021933), ('oatmeal', 0.46615437499021933)]"
481036,"[('digestion', 0.43307666813783247), ('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('malty', 0.4203459338782107), ('flavor', 0.4170213068048639), ('organic', 0.5114575255251773)]"
451149,"[('bread', 0.5305724757722691), ('eat', 0.436267431730103), ('chocolate', 0.4372298686781058), ('food', 1.0)]"
367607,"[('tasty', 0.4626621565316741), ('cooking', 0.598677269246535), ('corn', 0.4219047297000621), ('breakfast', 0.5167373461515301), ('coconut', 0.4120167342395654)]"
480702,"[('taste', 0.44171644906200236), ('drink', 0.5052557168775925)]"
117407,"[('gluten', 0.45687250262567375), ('food', 1.0), ('gluten', 0.45687250262567375)]"
28662,"[('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
223987,"[('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122)]"
60350,"[('freezer', 0.42792339091126147), ('tasty', 0.4626621565316741), ('grain', 0.4782220650935332), ('oatmeal', 0.46615437499021933), ('nutrition', 0.5576449134858804), ('food', 1.0), ('nutrition', 0.5576449134858804), ('food', 1.0), ('digestion', 0.43307666813783247), ('grain', 0.4782220650935332)]"
387938,"[('fruity', 0.4203459338782107), ('fruity', 0.4203459338782107)]"
560076,"[('food', 1.0)]"
384186,"[('breadmaker', 0.5305724757722691), ('gluten', 0.45687250262567375), ('pantry', 0.44294280308466694)]"
394249,"[('honey', 0.41577682287953666), ('flavor', 0.4170213068048639), ('honey', 0.41577682287953666), ('honey', 0.41577682287953666), ('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('honey', 0.41577682287953666)]"
399105,"[('taste', 0.44171644906200236)]"
349496,"[('meat', 0.6200302489571704)]"
334631,"[('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('flavor', 0.4170213068048639), ('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('flavor', 0.4170213068048639)]"
315218,"[('breakfast', 0.5167373461515301), ('cereal', 0.5373505749073971)]"
388643,"[('sugar', 0.4343532561056769)]"
124509,"[('taste', 0.44171644906200236), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236), ('water', 0.43853471357412066)]"
187007,"[('taste', 0.44171644906200236), ('packaging', 0.4989211717768639)]"
118956,[]
495770,"[('taste', 0.44171644906200236)]"
438530,"[('flavor', 0.4170213068048639)]"
422693,[]
145722,"[('flavor', 0.4170213068048639)]"
375860,"[('protein', 0.41133759745673865), ('meat', 0.6200302489571704), ('food', 1.0), ('protein', 0.41133759745673865), ('food', 1.0), ('protein', 0.41133759745673865), ('corn', 0.4219047297000621), ('grain', 0.4782220650935332), ('filler', 0.40160676505033166), ('grain', 0.4782220650935332), ('protein', 0.41133759745673865), ('protein', 0.41133759745673865), ('grain', 0.4782220650935332)]"
188610,[]
166180,"[('taste', 0.44171644906200236), ('gluten', 0.45687250262567375), ('gluten', 0.45687250262567375), ('snack', 0.5345618016662753), ('taste', 0.44171644906200236), ('salty', 0.4085016823614135), ('flavor', 0.4170213068048639)]"
88894,[]
556059,[]
487837,[]
53982,"[('feed', 0.4447960733032097), ('feed', 0.4447960733032097), ('food', 1.0), ('food', 1.0), ('ingredient', 0.4985767690850275), ('food', 1.0), ('food', 1.0), ('food', 1.0), ('taste', 0.44171644906200236), ('food', 1.0), ('food', 1.0), ('food', 1.0), ('food', 1.0)]"
37987,"[('herbal', 0.41959302125132175)]"
102047,"[('food', 1.0)]"
93416,"[('taste', 0.44171644906200236), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122), ('coffee', 0.5149293216837122)]"
193982,[]
405229,"[('feed', 0.4447960733032097)]"
178454,"[('food', 1.0), ('pantry', 0.44294280308466694), ('veggie', 0.4988461285784848), ('soup', 0.46200803866372436)]"
485130,"[('flavor', 0.4170213068048639), ('foodie', 0.4728277470961251), ('flavor', 0.4170213068048639), ('kosher', 0.46302145658113236), ('grocery', 0.5580467641635928)]"
12032,"[('flavor', 0.4170213068048639), ('flavor', 0.4170213068048639), ('marshmallow', 0.4372298686781058)]"
249680,"[('taste', 0.44171644906200236), ('sugar', 0.4343532561056769), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('drink', 0.5052557168775925), ('sugar', 0.4343532561056769), ('drink', 0.5052557168775925), ('drink', 0.5052557168775925), ('drink', 0.5052557168775925), ('drink', 0.5052557168775925)]"
190812,"[('water', 0.43853471357412066)]"
335794,[]
530953,[]
169111,"[('coffee', 0.5149293216837122)]"
509923,"[('flavor', 0.4170213068048639), ('wheat', 0.43992532926219513), ('flavor', 0.4170213068048639), ('gluten', 0.45687250262567375), ('flavor', 0.4170213068048639)]"
123282,"[('chocolate', 0.4372298686781058), ('chocolate', 0.4372298686781058), ('flavor', 0.4170213068048639), ('coffee', 0.5149293216837122), ('taste', 0.44171644906200236)]"
472883,[]
554455,[]
35472,[]
89768,"[('food', 1.0), ('eat', 0.436267431730103), ('corn', 0.4219047297000621), ('rice', 0.502908458255061), ('ingredient', 0.4985767690850275), ('beef', 0.4531297604587793), ('ingredient', 0.4985767690850275), ('food', 1.0)]"
151987,[]
261483,"[('flavor', 0.4170213068048639)]"
73301,"[('ingredient', 0.4985767690850275), ('flavor', 0.4170213068048639), ('taste', 0.44171644906200236)]"
58530,"[('snack', 0.5345618016662753)]"
495821,"[('taste', 0.44171644906200236), ('pectin', 0.41133759745673865)]"
4727,"[('food', 1.0), ('corn', 0.4219047297000621), ('food', 1.0)]"
472829,"[('taste', 0.44171644906200236), ('coconut', 0.4120167342395654)]"
390407,"[('delivery', 0.4237622013034228), ('packaging', 0.4989211717768639), ('fritos', 0.46927982302956284)]"
177536,"[('packaging', 0.4989211717768639), ('pizza', 0.46639817930773697), ('goodness', 0.40731084907232445), ('packaging', 0.4989211717768639), ('quesadilla', 0.4319428867481376), ('chocolate', 0.4372298686781058), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058), ('taste', 0.44171644906200236), ('taste', 0.44171644906200236), ('chocolate', 0.4372298686781058), ('taste', 0.44171644906200236)]"
308252,"[('food', 1.0), ('food', 1.0)]"
268001,"[('vegan', 0.46302145658113236), ('meat', 0.6200302489571704), ('meat', 0.6200302489571704), ('flavor', 0.4170213068048639), ('meat', 0.6200302489571704), ('flavor', 0.4170213068048639), ('beef', 0.4531297604587793), ('eat', 0.436267431730103), ('meat', 0.6200302489571704), ('consumption', 0.47664542266809745), ('pantry', 0.44294280308466694)]"
